price,rsi,macd_histogram,volume_spike,atr_pct,ema_trend,orderbook_imbalance,liquidity_sweep,regime,session,bos,whale_dominance,delta_ratio,cluster_score,target_breakout,target_continuation,target_reversal
85.110000,57.830000,-0.033315,0.000000,0.006692,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.171000,-0.200000,0.000000,1.000000,0.000000
85.250000,59.500000,-0.029042,0.000000,0.006715,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.185800,-0.200000,0.000000,0.000000,1.000000
85.140000,57.570000,-0.035331,0.000000,0.006772,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.172800,0.000000,0.000000,1.000000,0.000000
85.160000,57.840000,-0.039536,0.000000,0.006589,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.176700,0.000000,0.000000,0.000000,1.000000
84.840000,52.160000,-0.063820,0.000000,0.006613,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.099700,0.000000,1.000000,0.000000,0.000000
84.490000,46.750000,-0.101187,0.000000,0.006808,1.000000,0.000000,0.000000,1.000000,0.700000,-1.000000,0.000000,0.103000,0.000000,0.000000,1.000000,1.000000
85.090000,55.300000,-0.083936,0.000000,0.007067,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.142200,0.000000,0.000000,0.000000,0.000000
84.740000,50.230000,-0.093793,0.000000,0.007112,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.061000,0.000000,0.000000,1.000000,1.000000
85.370000,57.740000,-0.057368,0.000000,0.007141,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.038100,-0.200000,0.000000,0.000000,1.000000
85.350000,57.450000,-0.035195,0.000000,0.006900,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.170800,-0.200000,0.000000,0.000000,1.000000
85.190000,55.010000,-0.031971,0.000000,0.006729,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.115100,-0.200000,0.000000,0.000000,1.000000
85.100000,53.640000,-0.036254,0.000000,0.006482,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.067000,0.000000,1.000000,1.000000,1.000000
86.870000,69.690000,0.073768,1.000000,0.007417,1.000000,0.000000,0.000000,1.000000,0.700000,1.000000,0.000000,0.053900,0.000000,1.000000,0.000000,1.000000
86.310000,62.340000,0.100801,1.000000,0.007785,1.000000,0.000000,-1.000000,1.000000,0.700000,0.500000,0.000000,-0.148900,0.000000,0.000000,0.000000,1.000000
85.970000,58.310000,0.088213,0.000000,0.007714,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,-0.149500,0.200000,0.000000,0.000000,1.000000
85.780000,56.130000,0.060821,0.000000,0.007662,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.156700,0.000000,0.000000,1.000000,1.000000
85.850000,56.770000,0.042042,0.000000,0.007284,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.107100,-0.200000,0.000000,0.000000,0.000000
85.470000,52.300000,0.000830,0.000000,0.007236,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.093700,0.200000,0.000000,1.000000,1.000000
85.810000,55.670000,-0.006333,0.000000,0.007217,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.094000,0.000000,0.000000,1.000000,0.000000
86.280000,59.880000,0.016529,0.000000,0.007162,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.013400,0.000000,0.000000,0.000000,1.000000
86.030000,56.790000,0.011027,0.000000,0.006960,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.077900,0.200000,0.000000,0.000000,1.000000
86.010000,56.540000,0.002688,0.000000,0.006780,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.143500,0.200000,0.000000,0.000000,1.000000
86.000000,56.400000,-0.006360,0.000000,0.006529,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.132200,0.200000,0.000000,1.000000,1.000000
86.180000,58.320000,-0.003239,0.000000,0.006324,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.120200,0.000000,0.000000,1.000000,0.000000
86.240000,58.970000,-0.000304,0.000000,0.006075,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.057500,0.000000,0.000000,0.000000,1.000000
85.870000,53.450000,-0.025081,0.000000,0.006214,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.070300,-0.200000,0.000000,0.000000,0.000000
85.740000,51.620000,-0.050554,1.000000,0.006054,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.224800,0.000000,0.000000,0.000000,0.000000
85.720000,51.320000,-0.067995,0.000000,0.006040,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.237000,0.000000,1.000000,0.000000,0.000000
85.280000,45.270000,-0.106133,0.000000,0.006014,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.000000,-0.331300,-0.200000,0.000000,0.000000,0.000000
85.210000,44.380000,-0.131392,0.000000,0.005790,1.000000,0.000000,0.000000,1.000000,0.100000,-1.000000,0.000000,-0.307500,-0.200000,0.000000,0.000000,0.000000
84.960000,41.230000,-0.158442,1.000000,0.005704,1.000000,0.000000,0.000000,1.000000,0.100000,-1.000000,0.000000,-0.364500,0.000000,0.000000,0.000000,0.000000
84.880000,40.250000,-0.173985,0.000000,0.005554,1.000000,0.000000,1.000000,1.000000,0.300000,-0.500000,0.000000,-0.367100,0.000000,0.000000,1.000000,1.000000
85.620000,51.710000,-0.128775,0.000000,0.005763,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.574400,-0.200000,0.000000,1.000000,0.000000
85.790000,53.890000,-0.083939,0.000000,0.005699,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.457600,0.000000,0.000000,0.000000,1.000000
85.570000,50.690000,-0.066384,0.000000,0.005698,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.446800,0.000000,0.000000,1.000000,0.000000
85.660000,51.950000,-0.046915,0.000000,0.005602,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.374400,0.000000,0.000000,0.000000,1.000000
85.320000,47.070000,-0.054602,0.000000,0.005608,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.441100,0.000000,0.000000,0.000000,0.000000
85.250000,46.110000,-0.061550,0.000000,0.005555,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.437900,-0.200000,1.000000,1.000000,1.000000
85.740000,53.290000,-0.031793,0.000000,0.005770,1.000000,0.000000,-1.000000,1.000000,0.300000,0.500000,0.000000,-0.428100,0.000000,0.000000,0.000000,1.000000
85.660000,52.070000,-0.016894,0.000000,0.005672,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.534100,0.000000,0.000000,1.000000,0.000000
85.710000,52.800000,-0.003754,0.000000,0.005513,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.481700,0.000000,1.000000,1.000000,0.000000
86.660000,63.990000,0.065040,1.000000,0.006053,1.000000,0.000000,0.000000,1.000000,0.300000,1.000000,0.000000,-0.246400,0.000000,0.000000,0.000000,1.000000
86.620000,63.310000,0.101782,0.000000,0.006010,1.000000,0.000000,-1.000000,1.000000,0.300000,0.500000,0.000000,-0.272300,0.000000,0.000000,1.000000,0.000000
86.640000,63.520000,0.120105,0.000000,0.005910,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.242600,0.000000,0.000000,0.000000,1.000000
86.510000,61.080000,0.116078,0.000000,0.005686,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.303700,0.000000,0.000000,0.000000,0.000000
86.080000,53.750000,0.078842,0.000000,0.005704,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.293400,0.000000,0.000000,0.000000,0.000000
85.550000,46.360000,0.016183,1.000000,0.005814,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.283900,0.000000,0.000000,1.000000,1.000000
85.570000,46.650000,-0.024064,0.000000,0.005689,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.154100,0.000000,0.000000,1.000000,1.000000
85.820000,50.370000,-0.033420,0.000000,0.005675,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.092900,0.000000,0.000000,1.000000,1.000000
86.200000,55.440000,-0.014552,0.000000,0.005703,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,-0.037300,-0.200000,0.000000,1.000000,0.000000
86.540000,59.440000,0.018498,0.000000,0.005704,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.142400,-0.200000,0.000000,1.000000,0.000000
86.680000,60.990000,0.045899,0.000000,0.005667,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.235100,0.000000,0.000000,1.000000,0.000000
86.690000,61.110000,0.059921,0.000000,0.005599,1.000000,0.000000,-1.000000,1.000000,0.300000,0.500000,0.000000,0.230900,0.000000,0.000000,0.000000,1.000000
86.420000,56.300000,0.046818,0.000000,0.005571,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.155800,0.000000,0.000000,0.000000,0.000000
86.400000,55.950000,0.033248,0.000000,0.005282,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.168000,0.000000,0.000000,0.000000,0.000000
86.260000,53.440000,0.012362,0.000000,0.005111,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.118800,-0.200000,0.000000,1.000000,1.000000
86.650000,58.960000,0.021781,0.000000,0.005285,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.186500,0.000000,0.000000,0.000000,1.000000
86.380000,54.170000,0.007531,0.000000,0.005212,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.190200,0.000000,0.000000,0.000000,0.000000
86.350000,53.650000,-0.005507,0.000000,0.004982,1.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.128000,0.000000,0.000000,1.000000,0.000000
86.470000,55.500000,-0.007518,1.000000,0.005025,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.223200,0.000000,0.000000,1.000000,1.000000
86.670000,58.470000,0.002611,0.000000,0.005043,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.243900,0.000000,0.000000,0.000000,1.000000
86.660000,58.260000,0.006411,0.000000,0.004947,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.101800,0.000000,0.000000,1.000000,0.000000
86.700000,58.890000,0.009221,0.000000,0.004797,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.228900,0.000000,1.000000,1.000000,0.000000
87.080000,64.420000,0.032939,1.000000,0.005075,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.274200,0.000000,0.000000,0.000000,1.000000
87.040000,63.450000,0.041641,0.000000,0.005051,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.236000,0.000000,0.000000,1.000000,0.000000
87.150000,65.010000,0.049953,0.000000,0.005168,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.340700,0.000000,0.000000,0.000000,1.000000
86.710000,54.930000,0.022371,0.000000,0.005301,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.427700,0.200000,0.000000,1.000000,1.000000
86.880000,57.660000,0.012614,0.000000,0.005184,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.404100,-0.200000,1.000000,1.000000,1.000000
87.270000,63.180000,0.028554,1.000000,0.005398,1.000000,0.000000,-1.000000,1.000000,1.000000,0.500000,0.000000,0.440700,-0.200000,0.000000,1.000000,0.000000
87.300000,63.570000,0.036724,0.000000,0.005248,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.462300,-0.200000,0.000000,0.000000,1.000000
87.240000,62.140000,0.033768,0.000000,0.005056,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.414000,-0.200000,0.000000,0.000000,1.000000
87.210000,61.400000,0.025832,0.000000,0.005131,1.000000,0.000000,-1.000000,1.000000,1.000000,0.500000,0.000000,0.283800,0.000000,0.000000,0.000000,0.000000
87.090000,58.390000,0.009387,0.000000,0.004943,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.214400,0.000000,0.000000,0.000000,0.000000
86.950000,55.010000,-0.012826,0.000000,0.004984,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.212500,-0.200000,0.000000,1.000000,1.000000
87.090000,57.650000,-0.019591,0.000000,0.004916,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.269400,0.000000,0.000000,0.000000,0.000000
86.710000,49.200000,-0.049461,0.000000,0.005005,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.247300,0.200000,0.000000,1.000000,1.000000
86.870000,52.370000,-0.057672,0.000000,0.004951,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.242700,-0.200000,0.000000,0.000000,0.000000
86.720000,49.270000,-0.071529,0.000000,0.004828,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.238100,0.000000,0.000000,1.000000,1.000000
86.790000,50.730000,-0.073996,0.000000,0.004734,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.289100,0.000000,1.000000,0.000000,1.000000
86.470000,44.420000,-0.093914,0.000000,0.004817,1.000000,0.000000,0.000000,1.000000,1.000000,-1.000000,0.000000,0.166400,0.200000,0.000000,0.000000,0.000000
86.450000,44.050000,-0.104367,0.000000,0.004664,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.090500,0.200000,0.000000,1.000000,1.000000
86.570000,46.900000,-0.099167,0.000000,0.004606,1.000000,0.000000,1.000000,1.000000,1.000000,-0.500000,0.000000,0.118700,-0.200000,0.000000,1.000000,1.000000
86.700000,49.880000,-0.083565,0.000000,0.004418,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.074300,0.200000,0.000000,1.000000,0.000000
87.030000,56.550000,-0.049306,0.000000,0.004407,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,-0.022900,-0.200000,0.000000,1.000000,0.000000
87.190000,59.370000,-0.015887,0.000000,0.004355,1.000000,0.000000,-1.000000,1.000000,1.000000,0.500000,0.000000,0.102900,-0.200000,1.000000,0.000000,1.000000
86.120000,40.450000,-0.063205,1.000000,0.005364,1.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,-0.152400,-0.200000,0.000000,0.000000,0.000000
86.080000,39.940000,-0.092771,0.000000,0.005555,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.176500,0.000000,1.000000,0.000000,0.000000
85.200000,30.720000,-0.163056,1.000000,0.006100,1.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,-0.312200,-0.200000,1.000000,1.000000,1.000000
85.780000,40.470000,-0.161632,1.000000,0.006517,1.000000,0.000000,1.000000,0.000000,1.000000,-0.500000,0.000000,-0.221400,0.000000,0.000000,1.000000,1.000000
86.700000,52.010000,-0.093272,1.000000,0.006820,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.170300,0.200000,1.000000,1.000000,0.000000
88.100000,63.580000,0.044305,1.000000,0.007521,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.024600,0.000000,1.000000,0.000000,1.000000
87.590000,58.090000,0.096060,1.000000,0.007995,1.000000,0.000000,-1.000000,0.000000,1.000000,0.500000,0.000000,-0.042200,-0.200000,0.000000,1.000000,0.000000
87.780000,59.490000,0.135765,0.000000,0.008018,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.024500,0.000000,0.000000,0.000000,1.000000
87.770000,59.380000,0.152762,0.000000,0.007983,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.047600,0.000000,0.000000,1.000000,1.000000
88.330000,63.550000,0.190664,0.000000,0.007981,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.087300,0.200000,0.000000,0.000000,1.000000
87.840000,57.940000,0.172237,0.000000,0.008119,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.073800,0.000000,1.000000,1.000000,0.000000
88.480000,62.580000,0.191193,1.000000,0.008179,1.000000,0.000000,-1.000000,1.000000,0.700000,0.500000,0.000000,0.125000,0.000000,0.000000,1.000000,0.000000
88.600000,63.400000,0.198965,0.000000,0.007874,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.177500,0.000000,0.000000,0.000000,1.000000
88.390000,60.900000,0.177806,0.000000,0.007685,1.000000,0.000000,-1.000000,1.000000,0.700000,0.500000,0.000000,0.137600,0.200000,0.000000,1.000000,0.000000
88.400000,60.980000,0.153258,0.000000,0.007531,1.000000,0.000000,-1.000000,1.000000,0.700000,0.500000,0.000000,0.199800,0.200000,0.000000,0.000000,0.000000
88.250000,59.050000,0.117312,0.000000,0.007442,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.195200,0.000000,0.000000,0.000000,0.000000
87.870000,54.370000,0.061161,0.000000,0.007721,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.140000,-0.200000,0.000000,1.000000,1.000000
87.940000,55.070000,0.023868,0.000000,0.007602,1.000000,0.000000,0.000000,1.000000,0.700000,0.000000,0.000000,0.151800,0.000000,1.000000,0.000000,0.000000
87.060000,45.530000,-0.060331,0.000000,0.007918,1.000000,0.000000,0.000000,1.000000,0.700000,-1.000000,0.000000,0.110100,-0.200000,1.000000,0.000000,0.000000
86.650000,41.880000,-0.139385,1.000000,0.008113,1.000000,0.000000,0.000000,1.000000,0.700000,-1.000000,0.000000,0.012600,0.200000,1.000000,0.000000,0.000000
86.250000,38.630000,-0.210113,0.000000,0.008247,1.000000,0.000000,0.000000,1.000000,0.700000,-1.000000,0.000000,0.045700,0.000000,0.000000,1.000000,1.000000
86.250000,38.630000,-0.245910,0.000000,0.008047,1.000000,0.000000,1.000000,1.000000,0.700000,-0.500000,0.000000,0.107000,0.000000,0.000000,0.000000,0.000000
86.080000,37.210000,-0.268224,0.000000,0.007952,1.000000,0.000000,0.000000,0.000000,0.700000,-1.000000,0.000000,0.162600,0.000000,0.000000,0.000000,0.000000
85.910000,35.790000,-0.280307,0.000000,0.007914,1.000000,0.000000,1.000000,0.000000,0.700000,-0.500000,0.000000,0.036200,-0.200000,0.000000,1.000000,1.000000
86.120000,38.890000,-0.260453,0.000000,0.007829,1.000000,0.000000,1.000000,0.000000,0.700000,-0.500000,0.000000,0.002100,-0.200000,0.000000,0.000000,0.000000
86.020000,37.950000,-0.240814,0.000000,0.007519,1.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,-0.163100,0.000000,0.000000,1.000000,1.000000
86.070000,38.750000,-0.212216,0.000000,0.007310,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.029200,0.000000,0.000000,1.000000,0.000000
86.350000,43.150000,-0.164341,0.000000,0.007096,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.067000,0.000000,0.000000,0.000000,1.000000
86.180000,41.220000,-0.135236,0.000000,0.006909,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.109800,-0.200000,0.000000,1.000000,0.000000
86.240000,42.200000,-0.104436,0.000000,0.006535,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.180600,0.000000,0.000000,0.000000,1.000000
85.980000,39.140000,-0.094371,0.000000,0.006502,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.153300,0.200000,0.000000,0.000000,0.000000
85.940000,38.670000,-0.083576,0.000000,0.006190,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,-0.323600,0.000000,1.000000,0.000000,0.000000
85.590000,34.780000,-0.092481,1.000000,0.006339,0.000000,0.000000,0.000000,0.000000,0.100000,-1.000000,0.000000,-0.469500,0.000000,0.000000,0.000000,1.000000
85.710000,37.120000,-0.083062,0.000000,0.006336,1.000000,0.000000,1.000000,0.000000,0.100000,-0.500000,0.000000,-0.388200,0.000000,1.000000,0.000000,0.000000
85.300000,32.790000,-0.096287,1.000000,0.006498,0.000000,0.000000,1.000000,-1.000000,0.100000,-0.500000,0.000000,-0.506500,0.000000,0.000000,0.000000,1.000000
85.540000,37.390000,-0.081309,0.000000,0.006668,0.000000,0.000000,1.000000,-1.000000,0.100000,-0.500000,0.000000,-0.382100,0.000000,0.000000,1.000000,0.000000
85.490000,36.820000,-0.067761,0.000000,0.006438,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.355500,0.000000,0.000000,0.000000,1.000000
85.530000,37.640000,-0.049923,0.000000,0.006117,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.389600,0.000000,0.000000,0.000000,0.000000
85.700000,41.100000,-0.021919,0.000000,0.005853,1.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.340300,0.000000,0.000000,0.000000,1.000000
85.500000,38.400000,-0.012575,0.000000,0.005756,0.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.254800,0.000000,0.000000,0.000000,0.000000
85.700000,42.480000,0.010139,0.000000,0.005633,1.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.122300,0.000000,0.000000,1.000000,0.000000
85.880000,45.940000,0.038743,0.000000,0.005494,1.000000,0.000000,0.000000,-1.000000,0.100000,0.000000,0.000000,-0.162900,-0.200000,0.000000,1.000000,0.000000
86.080000,49.580000,0.070728,0.000000,0.005571,1.000000,0.000000,0.000000,-1.000000,0.300000,1.000000,0.000000,-0.051900,0.000000,0.000000,0.000000,1.000000
85.970000,47.680000,0.083210,1.000000,0.005570,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.055700,0.200000,0.000000,0.000000,1.000000
85.660000,42.710000,0.069861,0.000000,0.005483,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.165200,0.000000,1.000000,1.000000,1.000000
86.010000,49.150000,0.082982,0.000000,0.005552,1.000000,0.000000,-1.000000,-1.000000,0.300000,0.500000,0.000000,-0.085900,0.000000,0.000000,1.000000,1.000000
86.110000,50.850000,0.095861,0.000000,0.005382,1.000000,0.000000,-1.000000,-1.000000,0.300000,0.500000,0.000000,-0.086200,-0.200000,0.000000,0.000000,1.000000
86.060000,49.960000,0.098124,0.000000,0.005283,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.144500,0.000000,0.000000,0.000000,1.000000
85.880000,46.750000,0.085093,0.000000,0.005273,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.109400,0.000000,0.000000,1.000000,1.000000
86.090000,50.720000,0.087855,0.000000,0.005175,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.111800,0.000000,0.000000,0.000000,0.000000
86.000000,49.030000,0.081025,0.000000,0.004993,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.105900,0.000000,0.000000,1.000000,1.000000
86.040000,49.830000,0.076653,0.000000,0.004759,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.040000,0.000000,1.000000,0.000000,1.000000
85.680000,43.260000,0.048349,0.000000,0.004904,1.000000,0.000000,1.000000,0.000000,0.300000,-0.500000,0.000000,0.034500,0.000000,0.000000,1.000000,1.000000
85.920000,48.170000,0.044708,0.000000,0.004890,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.029700,0.000000,0.000000,0.000000,0.000000
85.790000,45.850000,0.033003,0.000000,0.004931,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.138700,0.000000,0.000000,0.000000,0.000000
85.550000,41.850000,0.009761,0.000000,0.004817,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.031800,0.000000,0.000000,0.000000,1.000000
85.670000,44.460000,0.003460,0.000000,0.004650,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,0.027400,0.000000,0.000000,0.000000,0.000000
85.630000,43.760000,-0.002113,0.000000,0.004428,0.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.039100,0.000000,0.000000,0.000000,1.000000
85.700000,45.390000,0.000088,0.000000,0.004284,1.000000,0.000000,0.000000,-1.000000,0.300000,0.000000,0.000000,-0.047300,0.000000,1.000000,1.000000,0.000000
86.120000,54.010000,0.029382,0.000000,0.004481,1.000000,0.000000,-1.000000,0.000000,0.300000,0.500000,0.000000,0.068400,0.000000,1.000000,1.000000,0.000000
86.390000,58.540000,0.064483,1.000000,0.004603,1.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.142300,0.200000,1.000000,1.000000,0.000000
86.720000,63.290000,0.105065,0.000000,0.004628,1.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.165700,0.000000,1.000000,0.000000,1.000000
86.440000,57.290000,0.107786,0.000000,0.004700,1.000000,0.000000,-1.000000,0.000000,0.300000,0.500000,0.000000,0.032900,0.200000,0.000000,0.000000,1.000000
86.260000,53.760000,0.092771,1.000000,0.004572,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.069000,0.000000,0.000000,0.000000,0.000000
85.870000,46.990000,0.053814,1.000000,0.004814,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.023800,0.000000,0.000000,0.000000,0.000000
85.720000,44.670000,0.017085,0.000000,0.004753,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.137900,0.000000,0.000000,1.000000,1.000000
85.870000,47.470000,0.002784,0.000000,0.004614,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.124400,0.000000,0.000000,1.000000,1.000000
85.980000,49.490000,0.000733,0.000000,0.004470,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.048300,0.000000,0.000000,0.000000,1.000000
85.940000,48.750000,-0.003109,0.000000,0.004352,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.045000,0.000000,0.000000,1.000000,0.000000
86.020000,50.340000,-0.000205,0.000000,0.004353,1.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.046000,0.000000,0.000000,0.000000,1.000000
86.030000,50.550000,0.002307,0.000000,0.004182,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.016100,0.000000,0.000000,0.000000,1.000000
85.860000,46.980000,-0.007051,0.000000,0.004083,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.065600,0.000000,1.000000,0.000000,0.000000
85.330000,37.980000,-0.046315,1.000000,0.004417,0.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,-0.099600,0.000000,0.000000,0.000000,1.000000
85.450000,40.740000,-0.060680,0.000000,0.004297,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.134900,0.200000,0.000000,1.000000,0.000000
85.380000,39.630000,-0.070672,0.000000,0.004277,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.155400,0.000000,1.000000,1.000000,0.000000
